Outcode,YearBin,min,max,mean,stddev,count,median,lowerQuartile,upperQuartile,skew,range,IQR
NE61,2005 - 2014,15000.0,9100843.0,195582.58,192388.67839317597,5052.0,160000.0,107000.0,235000.0,21.529161019989157,9085843.0,128000.0
NE61,2015 +,100.0,20250000.0,254194.2121,407242.398157662,7232.0,193995.0,126995.0,300000.0,27.312056657455848,20249900.0,173005.0
NE63,1995 - 2004,1.0,415000.0,53597.2181,38114.50520774579,5530.0,44000.0,26250.0,69950.0,2.075074238764704,414999.0,43700.0
NE63,2005 - 2014,10000.0,1402901.0,103611.8352,57892.10274609348,4466.0,87000.0,65000.0,132000.0,3.946637256209151,1392901.0,67000.0
NE63,2015 +,1000.0,13196239.0,131481.5802,346168.8999726337,5062.0,99995.0,60000.0,160000.0,29.238940424803864,13195239.0,100000.0
OL3,1995 - 2004,675.0,760000.0,112387.0588,72576.88612709282,2993.0,91000.0,63000.0,138500.0,2.1544805694895763,759325.0,75500.0
OL3,2005 - 2014,11368.0,1135000.0,215614.7957,110030.43838352282,2408.0,187500.0,147000.0,250000.0,2.4425464525865594,1123632.0,103000.0
OL3,2015 +,300.0,2305555.0,284736.0086,181741.12604538703,2788.0,247500.0,178000.0,340000.0,3.244154405594041,2305255.0,162000.0
OX33,1995 - 2004,13000.0,1350000.0,174103.1735,122546.55434827768,1435.0,145000.0,89950.0,220000.0,2.7370259587215657,1337000.0,130050.0
OX33,2005 - 2014,76000.0,1525000.0,340204.6916,175028.8079308463,1015.0,300000.0,225000.0,415000.0,2.2530355435717224,1449000.0,190000.0
OX33,2015 +,3000.0,49070850.0,601922.2236,2141241.699614696,1042.0,441000.0,330000.0,586000.0,21.969304326407467,49067850.0,256000.0
PE37,1995 - 2004,9600.0,1025000.0,90396.4339,61719.476194363575,2397.0,73000.0,51000.0,115500.0,3.8346984028015743,1015400.0,64500.0
PE37,2005 - 2014,26750.0,810000.0,167673.6465,73423.08811139366,1966.0,152000.0,125000.0,187000.0,2.332892760854857,783250.0,62000.0
PE37,2015 +,38000.0,6924479.0,243294.4139,205796.1471942898,2614.0,218000.0,171000.0,280000.0,19.0984421624132,6886479.0,109000.0
PR9,1995 - 2004,250.0,573852.0,85332.6594,55578.75209519378,9735.0,69950.0,48000.0,107500.0,2.2538580256738228,573602.0,59500.0
PR9,2005 - 2014,14000.0,950000.0,161546.0703,79364.51862359837,6342.0,142750.0,115000.0,190000.0,2.054230506669417,936000.0,75000.0
PR9,2015 +,285.0,6805000.0,198864.1389,230460.52956894835,7989.0,165000.0,122600.0,230000.0,15.2157408662776,6804715.0,107400.0
RG25,1995 - 2004,17000.0,1775000.0,215086.4974,177169.779077659,1518.0,161500.0,95000.0,277500.0,2.620610610691588,1758000.0,182500.0
RG25,2005 - 2014,36000.0,7700000.0,377759.7391,337064.8150500254,1165.0,295000.0,212000.0,460000.0,10.137245388555032,7664000.0,248000.0
RG25,2015 +,2000.0,11715000.0,569527.1912,647935.8372877932,1177.0,420000.0,295000.0,629995.0,7.902189768835251,11713000.0,334995.0
RH7,1995 - 2004,17600.0,1725000.0,190071.9947,127952.10535611324,1501.0,157000.0,107500.0,238500.0,2.879026896420461,1707400.0,131000.0
RH7,2005 - 2014,4500.0,1375000.0,348907.5868,185374.73681767168,1307.0,300000.0,235000.0,420000.0,1.7267228958997918,1370500.0,185000.0
RH7,2015 +,500.0,3075000.0,522348.8323,325369.804527423,1163.0,450000.0,335000.0,620000.0,2.6291681699765426,3074500.0,285000.0
RM1,1995 - 2004,1000.0,1000000.0,129543.5878,79909.54382884974,4248.0,111500.0,74995.0,160000.0,2.2395009136858426,999000.0,85005.0
RM1,2005 - 2014,40000.0,21755000.0,231489.7764,369835.294790239,3923.0,207500.0,162000.0,250000.0,51.07669262778917,21715000.0,88000.0
RM1,2015 +,250.0,160283075.0,456074.0025,2877852.677833673,3949.0,325000.0,240000.0,450000.0,48.385530366212905,160282825.0,210000.0
RM8,1995 - 2004,10000.0,376000.0,92782.0284,43534.73166848085,6097.0,79995.0,57995.0,129000.0,0.7765443268126406,366000.0,71005.0
RM8,2005 - 2014,12000.0,500000.0,178653.6776,38139.5945314953,4953.0,175000.0,156000.0,198000.0,0.8951105331775173,488000.0,42000.0
RM8,2015 +,100.0,3750000.0,305119.3303,132210.7444352134,4338.0,305000.0,253000.0,350000.0,11.58565847565237,3749900.0,97000.0
S9,1995 - 2004,1000.0,455000.0,41870.2852,24704.34254242045,3930.0,36500.0,27000.0,50500.0,3.3116518112433098,454000.0,23500.0
S9,2005 - 2014,795.0,39999000.0,117356.0109,896817.5681371215,3315.0,90000.0,73000.0,111250.0,40.78045573003118,39998205.0,38250.0
S9,2015 +,155.0,23465000.0,220154.3063,961017.2404619328,2902.0,108000.0,84000.0,137000.0,16.545828612107407,23464845.0,53000.0
SA43,1995 - 2004,1000.0,742000.0,79563.7329,60076.29236543644,2213.0,60000.0,42000.0,95000.0,2.837476409596408,741000.0,53000.0
SA43,2005 - 2014,27960.0,905000.0,172027.6654,85588.93971533765,1796.0,153000.0,120000.0,205000.0,2.8822996749377645,877040.0,85000.0
SA43,2015 +,800.0,5950000.0,240901.5344,240630.74457502752,2094.0,195000.0,144000.0,275000.0,11.701767144322616,5949200.0,131000.0
SE23,1995 - 2004,300.0,1105000.0,126931.9234,82871.413875988,7202.0,108500.0,67999.0,165000.0,2.020803522933533,1104700.0,97001.0
SE23,2005 - 2014,3000.0,8657810.0,294266.9959,192217.44949478016,5862.0,249999.0,190000.0,350000.0,15.391598186838412,8654810.0,160000.0
SE23,2015 +,500.0,19100000.0,534706.9289,484598.4682519095,5048.0,450000.0,345000.0,655000.0,23.37392634009852,19099500.0,310000.0
SG1,1995 - 2004,9000.0,600000.0,112861.98,65375.95549450234,10474.0,96995.0,63000.0,145000.0,1.443396577316227,591000.0,82000.0
SG1,2005 - 2014,425.0,10000001.0,198959.8224,142130.14175531507,8393.0,175000.0,150000.0,230500.0,40.74472553905356,9999576.0,80500.0
SG1,2015 +,200.0,46300667.0,343299.4132,928958.4795429008,7969.0,272000.0,210000.0,345000.0,31.0870647229016,46300467.0,135000.0
SG4,1995 - 2004,14000.0,2360000.0,147184.3353,119163.34490607714,6162.0,119000.0,74000.0,180000.0,3.90131648678667,2346000.0,106000.0
SG4,2005 - 2014,1000.0,2900000.0,281023.5141,186157.81211733763,4997.0,235000.0,175000.0,325000.0,3.685009116019648,2899000.0,150000.0
SG4,2015 +,100.0,18639000.0,474691.8969,483019.40431162855,4394.0,394550.0,285000.0,545000.0,16.779410124681338,18638900.0,260000.0
ST21,1995 - 2004,12000.0,880000.0,134952.0359,88570.96234630297,1031.0,115000.0,70000.0,172000.0,2.1526600255178687,868000.0,102000.0
ST21,2005 - 2014,22500.0,1161501.0,249906.995,130152.49348077636,793.0,218000.0,164950.0,300000.0,2.1305403783747847,1139001.0,135050.0
ST21,2015 +,5000.0,6500000.0,329714.2568,273367.4012244226,1106.0,280000.0,202000.0,397500.0,12.66264396227215,6495000.0,195500.0
SY20,1995 - 2004,7500.0,485000.0,68036.9667,50054.01537442436,902.0,54000.0,37500.0,80000.0,2.6583240838305,477500.0,42500.0
SY20,2005 - 2014,19000.0,1350000.0,154471.8019,84738.63149096024,848.0,136000.0,104250.0,181000.0,4.353012575203684,1331000.0,76750.0
SY20,2015 +,500.0,3800000.0,202276.5253,204678.20802053023,1146.0,162500.0,120000.0,250000.0,10.76438377325791,3799500.0,130000.0
SY21,1995 - 2004,3000.0,693000.0,85988.7962,61188.03368613055,2350.0,68000.0,46750.0,100000.0,2.627308207053059,690000.0,53250.0
SY21,2005 - 2014,19000.0,1385000.0,178547.8276,95590.31740164524,1827.0,154500.0,118000.0,215000.0,2.5755511622264096,1366000.0,97000.0
SY21,2015 +,500.0,7284000.0,243314.6397,282786.22052327,2162.0,180000.0,135000.0,285000.0,12.526416015092872,7283500.0,150000.0
TF10,1995 - 2004,3100.0,1000000.0,107648.3617,74509.15057379435,3569.0,86500.0,58000.0,132500.0,2.59739656894684,996900.0,74500.0
TF10,2005 - 2014,49000.0,3087000.0,207872.7157,117474.79943641865,2575.0,175000.0,145000.0,242500.0,7.241280989731404,3038000.0,97500.0
TF10,2015 +,500.0,5455000.0,277517.0764,249392.32302030327,3613.0,225500.0,170000.0,325000.0,11.409805329130704,5454500.0,155000.0
TN18,1995 - 2004,9000.0,1275000.0,171904.6276,149223.8277662011,1219.0,126500.0,79950.0,205000.0,2.687361605457846,1266000.0,125050.0
TN18,2005 - 2014,31888.0,3250000.0,317222.5197,240486.0119712788,1066.0,245000.0,180000.0,370000.0,3.945432049520254,3218112.0,190000.0
TN18,2015 +,100.0,14770000.0,507226.7636,577454.7834571395,1104.0,385000.0,271500.0,600000.0,14.715316020713631,14769900.0,328500.0
TS12,1995 - 2004,1160.0,450000.0,65104.899,44122.6814478399,4583.0,54000.0,37000.0,79950.0,2.235680512708208,448840.0,42950.0
TS12,2005 - 2014,10000.0,1250000.0,136147.5249,70288.06672987653,3490.0,125000.0,89350.0,168300.0,3.00829693451284,1240000.0,78950.0
TS12,2015 +,866.0,7882600.0,164438.8111,215330.29504006729,3536.0,136638.0,85000.0,199950.0,21.80020933930756,7881734.0,114950.0
TS15,1995 - 2004,11500.0,795000.0,110651.363,74038.60033486535,2752.0,87000.0,59995.0,135000.0,2.2543478326413817,783500.0,75005.0
TS15,2005 - 2014,9000.0,1200000.0,235997.5684,127677.85069034128,2025.0,200000.0,147995.0,285000.0,1.828183353650191,1191000.0,137005.0
TS15,2015 +,650.0,7266750.0,291853.953,317802.01061545464,3063.0,249995.0,167500.0,350000.0,14.305855362761674,7266100.0,182500.0
WN4,1995 - 2004,300.0,330000.0,67098.895,36063.28935839033,5036.0,59000.0,42500.0,84950.0,1.5135196875920844,329700.0,42450.0
WN4,2005 - 2014,15000.0,3928450.0,129285.5331,89257.47542156943,3069.0,120000.0,93000.0,150000.0,26.223665260535256,3913450.0,57000.0
WN4,2015 +,137.0,10800000.0,166905.8523,268397.10391475505,3664.0,137500.0,105000.0,185000.0,24.516415546627616,10799863.0,80000.0
GL53,1995 - 2004,7000.0,890000.0,149289.6802,99472.77930409688,4544.0,125000.0,80000.0,186000.0,2.117129701967181,883000.0,106000.0
GL53,2005 - 2014,41500.0,3300000.0,315950.8019,194014.21183773124,3908.0,267000.0,205000.0,375000.0,3.8335895249440464,3258500.0,170000.0
GL53,2015 +,5000.0,12999999.0,498277.2735,479493.0662330238,3978.0,414865.0,292500.0,589000.0,11.84560528030222,12994999.0,296500.0
HD9,1995 - 2004,1500.0,570000.0,97634.3218,68152.06934331475,7448.0,76000.0,52400.0,123950.0,2.0276754994526414,568500.0,71550.0
HD9,2005 - 2014,10000.0,2276460.0,192872.4883,113586.76056838076,5523.0,165000.0,122500.0,234999.0,3.252906122745621,2266460.0,112499.0
HD9,2015 +,230.0,9346000.0,260397.761,215296.3799952336,6516.0,215000.0,150000.0,320000.0,14.313239202858432,9345770.0,170000.0
HP15,1995 - 2004,200.0,2225000.0,191419.8957,114470.5452142722,3663.0,167500.0,118000.0,238000.0,3.60935499523908,2224800.0,120000.0
HP15,2005 - 2014,20000.0,3700000.0,338138.4265,161594.45533385253,2781.0,299950.0,241500.0,395000.0,4.728697738565188,3680000.0,153500.0
HP15,2015 +,2000.0,16000000.0,496853.7834,393753.1687369857,2553.0,450000.0,360000.0,575000.0,25.000797781883417,15998000.0,215000.0
HR8,1995 - 2004,13000.0,1100000.0,122736.3208,81928.05014718462,3466.0,98995.0,68995.0,153000.0,2.653611474776319,1087000.0,84005.0
HR8,2005 - 2014,50000.0,1135000.0,231399.86,118121.35391148152,2235.0,197800.0,152500.0,278500.0,1.8784896823730497,1085000.0,126000.0
HR8,2015 +,270.0,8200000.0,328522.0562,374481.0381432055,2385.0,260000.0,185000.0,372000.0,11.873179192393527,8199730.0,187000.0
IP17,1995 - 2004,6500.0,1000000.0,126004.7532,95328.56480268712,2561.0,106500.0,63500.0,159995.0,2.7991782068305446,993500.0,96495.0
IP17,2005 - 2014,22214.0,1950000.0,247597.4975,149045.02822011415,2159.0,213000.0,151500.0,295000.0,2.9795010451695165,1927786.0,143500.0
IP17,2015 +,2000.0,13400000.0,362800.6034,422192.9610543326,2398.0,285000.0,210000.0,410000.0,16.993992911765584,13398000.0,200000.0
KT13,1995 - 2004,500.0,6250000.0,295647.5585,346290.553850951,6979.0,199950.0,125000.0,336788.0,5.3392480713523085,6249500.0,211788.0
KT13,2005 - 2014,3000.0,44500000.0,586053.6538,957363.201098582,5535.0,391000.0,250000.0,635000.0,21.375807445884966,44497000.0,385000.0
KT13,2015 +,300.0,136000000.0,1019336.3718,3163688.9236704577,4381.0,580000.0,365000.0,1000000.0,26.284672794404365,135999700.0,635000.0
L14,1995 - 2004,162.0,725000.0,54179.7722,29523.429375945663,3499.0,48000.0,38000.0,63995.0,4.5992289649188445,724838.0,25995.0
L14,2005 - 2014,10000.0,530000.0,111889.9508,46364.56954045542,2317.0,106000.0,80000.0,132800.0,1.4981102156586563,520000.0,52800.0
L14,2015 +,250.0,3560000.0,151923.7312,130367.82101108025,3386.0,133000.0,95000.0,179785.0,14.53757379646988,3559750.0,84785.0
LL38,1995 - 2004,12500.0,210000.0,65113.9744,36779.268283148136,234.0,55500.0,40000.0,77000.0,1.6121659701928264,197500.0,37000.0
LL38,2005 - 2014,16111.0,442500.0,132216.5269,57347.7331570244,167.0,125000.0,90000.0,157000.0,1.7651423955697187,426389.0,67000.0
LL38,2015 +,20650.0,735000.0,145703.1467,90798.35364275004,184.0,125000.0,85000.0,170000.0,3.0486237576442594,714350.0,85000.0
LL52,1995 - 2004,11500.0,480000.0,95638.9018,65055.16701421741,509.0,79000.0,50000.0,120000.0,2.112255732282893,468500.0,70000.0
LL52,2005 - 2014,23000.0,600000.0,201437.9973,95816.17718750567,371.0,185000.0,127000.0,250000.0,0.7225835739814136,577000.0,123000.0
LL52,2015 +,1000.0,1480000.0,258234.0614,151568.7495188576,472.0,230000.0,155000.0,330000.0,1.931767223351067,1479000.0,175000.0
LL57,1995 - 2004,1500.0,560000.0,68173.1034,44903.75472745045,3896.0,55000.0,39950.0,81250.0,2.4747513778161503,558500.0,41300.0
LL57,2005 - 2014,15000.0,15444668.0,169233.604,493310.8052335224,2914.0,135000.0,108000.0,175000.0,28.468053447938253,15429668.0,67000.0
LL57,2015 +,180.0,23261760.0,199204.1722,487495.167872556,3409.0,150000.0,114000.0,215000.0,35.06387382769504,23261580.0,101000.0
LN7,1995 - 2004,8400.0,651000.0,82156.4426,58879.69822472586,906.0,65500.0,44850.0,96500.0,2.8109462254699764,642600.0,51650.0
LN7,2005 - 2014,23000.0,755000.0,177386.4475,95386.27601429488,914.0,152995.0,115000.0,218000.0,1.64942326903345,732000.0,103000.0
LN7,2015 +,500.0,3127500.0,225248.6088,162303.15820716086,1048.0,186000.0,137500.0,270000.0,6.693359171740335,3127000.0,132500.0
M4,1995 - 2004,5000.0,840000.0,121619.9315,57040.085424358615,1490.0,121450.0,85450.0,155700.0,1.6516118684858632,835000.0,70250.0
M4,2005 - 2014,10350.0,18000000.0,152609.033,246376.32847684715,5576.0,145000.0,118500.0,170490.0,68.30621902101281,17989650.0,51990.0
M4,2015 +,1000.0,107086856.0,284443.8762,1539269.241053796,6106.0,198550.0,158000.0,272500.0,58.58224448375339,107085856.0,114500.0
MK8,1995 - 2004,6000.0,499950.0,96908.2424,67532.92401770926,3635.0,79500.0,47995.0,128500.0,1.532407271132613,493950.0,80505.0
MK8,2005 - 2014,30000.0,6550000.0,193915.794,211672.7695937506,2277.0,177000.0,115000.0,245000.0,22.343355071504703,6520000.0,130000.0
MK8,2015 +,25000.0,15250000.0,370665.7073,588089.0370158809,2897.0,340000.0,222500.0,439995.0,17.77472445691243,15225000.0,217495.0
N12,1995 - 2004,1000.0,1650000.0,177893.7509,108493.42275207686,5479.0,153000.0,99950.0,235000.0,1.920383720371743,1649000.0,135050.0
N12,2005 - 2014,36000.0,18800000.0,361138.0358,455096.7510525528,3881.0,300000.0,229950.0,438000.0,34.362444408056646,18764000.0,208050.0
N12,2015 +,100.0,29700000.0,614274.2048,854525.5003796504,3360.0,500000.0,350000.0,760000.0,20.883768735989275,29699900.0,410000.0
NN12,1995 - 2004,6000.0,1155000.0,136814.9298,94032.04192675864,5557.0,115000.0,73000.0,170000.0,2.3873803634276656,1149000.0,97000.0
NN12,2005 - 2014,22500.0,2500000.0,256162.7947,152983.2518843779,4258.0,213000.0,165000.0,315000.0,3.125383817352436,2477500.0,150000.0
NN12,2015 +,1000.0,72000000.0,408149.3427,1138871.9121000485,5115.0,325000.0,250000.0,435000.0,50.95791488731801,71999000.0,185000.0
NN14,1995 - 2004,3751.0,1325000.0,104926.0678,78692.24184821291,9940.0,82000.0,52000.0,135000.0,2.781676988026817,1321249.0,83000.0
NN14,2005 - 2014,21000.0,4142400.0,189248.3441,115814.02035082484,8615.0,164995.0,125000.0,224950.0,7.7112429500897,4121400.0,99950.0
NN14,2015 +,1000.0,102000000.0,325085.3433,1859680.586661112,8631.0,231000.0,172000.0,315000.0,40.5519045449937,101999000.0,143000.0
PL33,1995 - 2004,5000.0,330000.0,85369.5751,56037.32144161248,433.0,69950.0,46000.0,109950.0,1.5896691770972955,325000.0,63950.0
PL33,2005 - 2014,50000.0,840000.0,178666.0823,98992.89447505916,316.0,155000.0,124000.0,205000.0,3.476842937452602,790000.0,81000.0
PL33,2015 +,8000.0,1574999.0,233896.369,178701.00904396552,355.0,187000.0,147000.0,269950.0,4.476727636145431,1566999.0,122950.0
RG26,1995 - 2004,5412.0,2000000.0,152543.5572,106484.2552283656,5284.0,127500.0,84500.0,185000.0,4.18008150639153,1994588.0,100500.0
RG26,2005 - 2014,15000.0,5500000.0,272216.0275,187486.8250977971,3676.0,230000.0,179000.0,315000.0,9.404442477013632,5485000.0,136000.0
RG26,2015 +,2000.0,29144369.0,416647.7496,726585.0869633827,3471.0,332000.0,267000.0,458000.0,30.53009491859127,29142369.0,191000.0
SE9,1995 - 2004,250.0,1883906.0,128525.1253,77113.049045673,9804.0,114000.0,76000.0,160000.0,3.424980968759419,1883656.0,84000.0
SE9,2005 - 2014,1000.0,9808824.0,249468.0284,160161.5273622533,8404.0,225000.0,177650.0,284995.0,28.48324084683852,9807824.0,107345.0
SE9,2015 +,100.0,14850000.0,437715.4392,362206.2772749057,7318.0,395000.0,300000.0,506000.0,18.84127495619561,14849900.0,206000.0
SL1,1995 - 2004,1500.0,1850000.0,116410.8926,80194.50917375517,15773.0,100000.0,67750.0,142500.0,5.133836517046818,1848500.0,74750.0
SL1,2005 - 2014,10000.0,18800000.0,219019.5262,241026.7527245161,10026.0,194000.0,150500.0,242000.0,50.134363782392654,18790000.0,91500.0
SL1,2015 +,200.0,120250000.0,450802.9543,2031164.5534603216,8774.0,300000.0,225000.0,390000.0,35.829932407067936,120249800.0,165000.0
SL7,1995 - 2004,250.0,3080000.0,230641.1878,181016.254993931,4765.0,185000.0,126000.0,277500.0,4.299230026991401,3079750.0,151500.0
SL7,2005 - 2014,30000.0,7100000.0,461230.3129,322925.40589188354,3583.0,380000.0,275000.0,552030.0,5.279232621814257,7070000.0,277030.0
SL7,2015 +,2000.0,43100000.0,772936.4791,1249291.9200069525,3064.0,585000.0,415000.0,805000.0,20.00107071040481,43098000.0,390000.0
SN14,1995 - 2004,10000.0,1950000.0,130654.7272,98235.57410330111,6702.0,107500.0,70200.0,158000.0,4.090307683241491,1940000.0,87800.0
SN14,2005 - 2014,42500.0,3450000.0,255898.5053,191894.8484685089,4083.0,202000.0,152000.0,289995.0,5.329246552671237,3407500.0,137995.0
SN14,2015 +,100.0,30600000.0,400478.8114,707817.4115173644,3802.0,292000.0,220000.0,412000.0,25.68552520486092,30599900.0,192000.0
SS15,1995 - 2004,400.0,580000.0,92763.5941,54170.49445880976,5972.0,80000.0,54000.0,122000.0,1.5670162566027608,579600.0,68000.0
SS15,2005 - 2014,29651.0,990000.0,178362.497,70778.24654012981,4318.0,163000.0,130000.0,215000.0,2.073578278324601,960349.0,85000.0
SS15,2015 +,5000.0,93395000.0,352191.4134,1965049.838927547,4838.0,275000.0,215000.0,350000.0,44.24316720802235,93390000.0,135000.0
SS17,1995 - 2004,6237.0,832500.0,102558.7979,61053.11158957264,5784.0,85000.0,59000.0,133500.0,2.026586762462967,826263.0,74500.0
SS17,2005 - 2014,50000.0,1350000.0,198608.0896,77724.29315735602,4340.0,183000.0,158000.0,223000.0,3.316988881662288,1300000.0,65000.0
SS17,2015 +,100.0,10987450.0,322090.6763,217060.71738307885,4760.0,302000.0,250000.0,365000.0,28.67669655358071,10987350.0,115000.0
SW12,1995 - 2004,480.0,2700000.0,220330.3954,170760.02644880032,9057.0,182500.0,115000.0,270000.0,3.5827416474828526,2699520.0,155000.0
SW12,2005 - 2014,1200.0,7731474.0,509572.6959,350740.14634145354,6870.0,412500.0,300000.0,605000.0,3.937356191954023,7730274.0,305000.0
SW12,2015 +,250.0,19000000.0,832295.1875,701145.3276204732,5440.0,665000.0,498450.0,1005000.0,8.662904306188324,18999750.0,506550.0
SW1E,1995 - 2004,38500.0,2759782.0,296635.6442,338910.57046935125,163.0,195000.0,121000.0,330000.0,3.912965368753288,2721282.0,209000.0
SW1E,2005 - 2014,100000.0,7450000.0,1054758.6161,953856.6608166756,336.0,775000.0,485000.0,1205000.0,2.690504034280943,7350000.0,720000.0
SW1E,2015 +,16320.0,35500000.0,2544523.9831,3929609.8167510414,355.0,1750000.0,950600.0,2500000.0,5.595441049059789,35483680.0,1549400.0
SY6,1995 - 2004,17500.0,780000.0,140414.2595,90857.52092272816,1445.0,120000.0,76000.0,175000.0,1.843688030651617,762500.0,99000.0
SY6,2005 - 2014,33358.0,1057000.0,259876.8028,132204.99518579207,1156.0,240000.0,160000.0,339556.0,1.188709448684749,1023642.0,179556.0
SY6,2015 +,3600.0,111000000.0,446921.5458,3274820.495324525,1147.0,310000.0,197500.0,455000.0,33.572829779435715,110996400.0,257500.0
TN26,1995 - 2004,15625.0,1025000.0,173167.938,124986.11483418204,1757.0,138000.0,86500.0,220000.0,2.124183784245524,1009375.0,133500.0
TN26,2005 - 2014,40000.0,1850000.0,313464.6858,182523.41202814877,1550.0,260000.0,185829.0,382500.0,2.305573811075357,1810000.0,196671.0
TN26,2015 +,1000.0,40000000.0,533670.7015,1553001.1868701542,1712.0,410000.0,280000.0,594995.0,23.18991948020324,39999000.0,314995.0
